edge_key,layer,head,decision,confidence,rationale,recommended_density_pct,expected_retained_mass,must_be_dense_steps,block_size_limitation
R1->X,11,2,SPARSE,0.5333333333333333,SPARSE: concentration=0.66>=0.6; stability=0.94>=0.5,0.5,0.2944628378743568,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,11,2,SPARSE,0.6666666666666666,SPARSE: concentration=0.88>=0.6; strong_peak=0.367; stability=0.87>=0.5,0.5,0.7242518922529858,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,11,2,SPARSE,0.95,SPARSE: segment_dominant=0.832>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,11,3,SPARSE,0.6000000000000001,SPARSE: segment_mass_dominance=1.090; peak_in_small_segment=0.360; stability=0.97>=0.5,0.5,0.36035637153654315,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,11,3,DENSE,0.5,DENSE: entropy=0.94>0.7; many_blocks_above_0.01=28,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,11,3,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=24,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,11,3,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=31,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,11,3,DENSE,0.3333333333333333,DENSE: entropy=0.90>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,11,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.74>=0.6; stability=0.97>=0.5,0.5,0.27344258882633116,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,11,3,SPARSE,0.6666666666666666,SPARSE: concentration=0.85>=0.6; strong_peak=0.427; stability=0.82>=0.5,0.5,0.5865622019912717,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,11,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.73>=0.6; stability=0.92>=0.5,0.5,0.28617840697724534,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,11,3,DENSE,0.5,DENSE: entropy=0.86>0.7; many_blocks_above_0.01=22,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,11,3,SPARSE,0.6666666666666666,SPARSE: concentration=0.81>=0.6; strong_peak=0.331; stability=0.85>=0.5,0.5,0.5576971099697794,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,11,3,SPARSE,0.95,SPARSE: segment_dominant=0.820>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,11,3,SPARSE,0.6666666666666666,SPARSE: concentration=0.75>=0.6; strong_peak=0.335; stability=0.84>=0.5,0.5,0.47239442610853394,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,11,3,DENSE,0.5,DENSE: entropy=0.88>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,11,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.71>=0.6; stability=0.94>=0.5,0.5,0.3061572501340112,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,11,3,SPARSE,0.6666666666666666,SPARSE: concentration=0.86>=0.6; strong_peak=0.310; stability=0.88>=0.5,0.5,0.6641537934510905,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,11,3,SPARSE,0.5333333333333333,SPARSE: concentration=0.75>=0.6; stability=0.94>=0.5,0.5,0.23824074587256322,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,11,4,SPARSE,0.95,SPARSE: segment_dominant=0.954>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,11,4,SPARSE,0.9,SPARSE: segment_skip=0.0189<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,11,4,SPARSE,0.9,SPARSE: segment_skip=0.0078<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,11,4,SPARSE,0.9,SPARSE: segment_skip=0.0237<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,11,4,SPARSE,0.9,SPARSE: segment_skip=0.0165<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,11,4,SPARSE,0.95,SPARSE: segment_dominant=0.940>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,11,4,SPARSE,0.9333333333333335,SPARSE: concentration=0.97>=0.6; segment_mass_dominance=0.760; peak_in_small_segment=0.867; stability=0.88>=0.5,0.0,0.04748828589384045,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,11,4,SPARSE,0.5333333333333333,SPARSE: concentration=0.66>=0.6; stability=0.93>=0.5,0.0,0.03900528902054897,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,11,4,SPARSE,0.9,SPARSE: segment_skip=0.0166<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,11,4,SPARSE,0.9333333333333335,SPARSE: concentration=0.90>=0.6; segment_mass_dominance=1.592; peak_in_small_segment=0.419; stability=0.90>=0.5,0.5,0.6927081087159567,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,11,4,SPARSE,0.95,SPARSE: segment_dominant=0.934>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,11,4,SPARSE,0.9333333333333335,SPARSE: concentration=0.95>=0.6; segment_mass_dominance=0.724; peak_in_small_segment=0.842; stability=0.88>=0.5,0.0,0.04260924633811502,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,11,4,SPARSE,0.9,SPARSE: segment_skip=0.0090<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,11,4,SPARSE,0.9,SPARSE: segment_skip=0.0172<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,11,4,SPARSE,0.9333333333333335,SPARSE: concentration=0.96>=0.6; segment_mass_dominance=1.135; peak_in_small_segment=0.536; stability=0.93>=0.5,0.5,0.8978234499052815,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,11,4,SPARSE,0.95,SPARSE: segment_dominant=0.957>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,11,5,SPARSE,0.95,SPARSE: segment_dominant=0.958>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,11,5,DENSE,0.5,DENSE: entropy=0.89>0.7; many_blocks_above_0.01=23,,,"[19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,11,5,SPARSE,0.9,SPARSE: segment_skip=0.0060<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,11,5,SPARSE,0.9,SPARSE: segment_skip=0.0038<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,11,5,DENSE,0.3333333333333333,DENSE: entropy=0.88>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,11,5,SPARSE,0.5333333333333333,SPARSE: concentration=0.82>=0.6; stability=0.92>=0.5,0.5,0.32971204917784186,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,11,5,SPARSE,0.6666666666666666,SPARSE: concentration=0.90>=0.6; strong_peak=0.584; stability=0.94>=0.5,0.0,0.04109928158244917,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,11,5,SPARSE,0.9,SPARSE: segment_skip=0.0187<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,11,5,DENSE,0.5,DENSE: entropy=0.85>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,11,5,SPARSE,0.6666666666666666,SPARSE: concentration=0.77>=0.6; strong_peak=0.380; stability=0.77>=0.5,0.5,0.5269077106719752,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,11,5,SPARSE,0.5333333333333333,SPARSE: concentration=0.79>=0.6; stability=0.96>=0.5,0.5,0.29763804950773715,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,11,5,SPARSE,0.6666666666666666,SPARSE: concentration=0.77>=0.6; strong_peak=0.250; stability=0.84>=0.5,0.5,0.4417851454301797,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,11,5,SPARSE,0.9,SPARSE: segment_skip=0.0079<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,11,5,SPARSE,0.5333333333333333,SPARSE: concentration=0.74>=0.6; stability=0.95>=0.5,0.5,0.31820764505898796,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,11,5,SPARSE,0.6666666666666666,SPARSE: concentration=0.86>=0.6; strong_peak=0.384; stability=0.91>=0.5,0.5,0.5743776477071929,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,11,5,SPARSE,0.95,SPARSE: segment_dominant=0.837>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,11,6,SPARSE,0.95,SPARSE: segment_dominant=0.865>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,11,6,DENSE,0.5,DENSE: entropy=0.95>0.7; many_blocks_above_0.01=30,,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,11,6,SPARSE,0.9,SPARSE: segment_skip=0.0077<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,11,6,SPARSE,0.9,SPARSE: segment_skip=0.0044<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,11,6,DENSE,0.5,DENSE: entropy=0.93>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,11,6,DENSE,0.5,DENSE: entropy=0.80>0.7; many_blocks_above_0.01=24,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,11,6,SPARSE,0.6666666666666666,SPARSE: concentration=0.88>=0.6; strong_peak=0.483; stability=0.93>=0.5,0.0,0.04522674038474049,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->R1,11,6,SPARSE,0.9,SPARSE: segment_skip=0.0064<0.03,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->P,11,6,DENSE,0.5,DENSE: entropy=0.83>0.7; many_blocks_above_0.01=23,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->X,11,6,DENSE,0.3333333333333333,DENSE: entropy=0.73>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->S,11,6,SPARSE,0.95,SPARSE: segment_dominant=0.850>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
S->R1,11,6,SPARSE,0.6666666666666666,SPARSE: concentration=0.72>=0.6; strong_peak=0.374; stability=0.95>=0.5,0.5,0.5679267002458305,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->P,11,6,SPARSE,0.9,SPARSE: segment_skip=0.0072<0.03,0.0,0.0,"[19, 20, 21, 22, 23, 24, 25, 26]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->X,11,6,DENSE,0.5,DENSE: entropy=0.84>0.7; many_blocks_above_0.01=25,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->S,11,6,SPARSE,0.6666666666666666,SPARSE: concentration=0.76>=0.6; strong_peak=0.284; stability=0.90>=0.5,0.5,0.5401296681458033,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
R1->R1,11,6,SPARSE,0.95,SPARSE: segment_dominant=0.921>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->P,11,7,SPARSE,0.95,SPARSE: segment_dominant=0.963>0.80,0.0,0.0,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->X,11,7,SPARSE,0.9,SPARSE: segment_skip=0.0224<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->S,11,7,SPARSE,0.9,SPARSE: segment_skip=0.0060<0.03,0.0,0.0,[10],block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
P->R1,11,7,SPARSE,0.9,SPARSE: segment_skip=0.0112<0.03,0.0,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->P,11,7,DENSE,0.3333333333333333,DENSE: entropy=0.86>0.7,,,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->X,11,7,SPARSE,0.5333333333333333,SPARSE: concentration=0.79>=0.6; stability=0.93>=0.5,0.5,0.307402434222601,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
X->S,11,7,SPARSE,0.9333333333333335,SPARSE: concentration=0.87>=0.6; segment_mass_dominance=0.703; peak_in_small_segment=0.651; stability=0.95>=0.5,0.0,0.043908232024737766,,block_size=256 spans ~4.9 token rows; cannot resolve sub-block spatial detail
